dilemma_id,mode,variable_values,consensus,unique_choices,n_models
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a mid-sized city"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""billions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""hundreds of thousands"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""six hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""millions"", ""{DOWNTIME_DURATION}"": ""two hours"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""30 minutes"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""legacy""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""modern""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""open-source""}",True,1,4
164d2e77-de0f-438c-9f54-a7a2efe36169,action,"{""{CITY_TYPE}"": ""a rural county"", ""{COST_IMPACT}"": ""thousands"", ""{DOWNTIME_DURATION}"": ""one day"", ""{NAVIGATION_SYSTEM}"": ""proprietary""}",True,1,4
